fecha,lluvia_mm,lluvia_24h_mm,lluvia_48h_mm,lluvia_72h_mm,humedad_superficial,humedad_antecedente_3obs,nivel_alerta
2020-05-05,8.133911601112931,8.133911601112931,8.133911601112931,8.133911601112931,0.30178280585798717,0.44965198618798913,Verde
2020-05-08,16.598532727917142,16.598532727917142,25.46842917111423,38.51852414593775,0.487367271263709,0.4628853411966813,Verde
2020-05-10,0.0,0.0,0.0,16.59853272791714,0.38873849989011366,0.45235346009333927,Verde
2020-05-11,4.918045407569215,4.918045407569215,4.918045407569219,4.918045407569215,0.5679103031583216,0.3926295256706032,Verde
2020-05-13,0.0,0.0,2.551065042500609,7.46911045006982,0.3843608070379016,0.4813386914373814,Verde
2020-05-16,0.0,0.0,0.0,0.0,0.48385338416729845,0.4470032033621123,Verde
2020-05-18,11.791309666450676,11.791309666450676,11.79130966645068,11.791309666450676,0.3581420681599913,0.47870816478784056,Verde
2020-05-19,14.391492411100447,14.391492411100447,26.182802077551127,26.182802077551123,0.5679103031583216,0.4087854197883971,Verde
2020-05-21,3.7676096009273157,3.7676096009273157,6.369594673773013,20.761087084873456,0.4029809200721578,0.4699685851618704,Verde
2020-05-24,0.34495412678364906,0.34495412678364906,4.325895585215005,14.181984617023112,0.39463138764493927,0.4430110971301569,Verde
2020-05-26,5.32959428772597,5.32959428772597,7.471960425986662,7.816914552770307,0.3251072868876073,0.45517420362513955,Verde
2020-05-27,15.661198146914382,15.661198146914382,20.990792434640355,23.133158572901042,0.5679103031583216,0.3742398648682348,Verde
2020-05-29,4.492308941846817,4.492308941846817,24.71854633077637,40.37974447769076,0.5330713830631354,0.4292163258969561,Verde
2020-06-01,3.9866887516987592,3.9866887516987592,4.672068906460474,16.730480139619356,0.44990669764663976,0.4753629910363548,Verde
2020-06-03,3.3638320898054404,3.3638320898054404,6.755763053894043,10.742451805592808,0.5679103031583216,0.5169627946226989,Verde
2020-06-04,3.8739548989675647,3.8739548989675647,7.237786988773005,10.629717952861611,0.21977349858859488,0.5169627946226989,Verde
2020-06-06,0.0,0.0,5.707229639867993,9.581184538835561,0.3505297173885093,0.41253016646451873,Verde
2020-06-09,4.247302925291981,4.247302925291981,4.247302925291982,10.929996688042767,0.49334733547835513,0.3794045063784752,Verde
2020-06-11,7.720321572751748,7.720321572751748,21.292759216045177,25.54006214133716,0.5271093057659405,0.3545501838184864,Verde
2020-06-12,16.996663361050995,16.996663361050995,24.716984933802742,38.289422577096175,0.5679103031583216,0.4569954528776017,Verde
2020-06-14,14.411818859623926,14.411818859623926,23.898112419011348,40.894775780062346,0.5571079033202138,0.5294556481342058,Verde
2020-06-17,2.2104513496795684,2.2104513496795684,12.166376870001677,15.069754040556292,0.4721586726520253,0.5507091707481586,Verde
2020-06-19,5.118024842310235,5.118024842310235,17.12413930120574,19.33459065088531,0.5086034220436015,0.5323922930435202,Verde
2020-06-20,21.1189539389842,21.1189539389842,26.236978781294436,38.243093240189935,0.5539804900857224,0.5126233326719468,Verde
2020-06-22,7.896006117899605,7.896006117899605,23.841414484526503,44.9603684235107,0.34537727893873155,0.511580861593783,Verde
2020-06-25,0.05570760915549718,0.05570760915549718,22.82794726819741,50.365442886986706,0.5039681017227556,0.4693203970226852,Verde
2020-06-27,0.0,0.0,15.571520732999971,15.627228342155469,0.4545414626769635,0.4677752902490699,Verde
2020-06-28,76.25123146753076,76.25123146753076,76.25123146753076,91.82275220053073,0.5679103031583216,0.4346289477794836,Verde
2020-06-30,0.0,0.0,0.0,76.25123146753076,0.34401911180252315,0.5088066225193469,Verde
2020-07-03,5.285457531407871,5.285457531407871,5.3882713655275065,17.91024165425866,0.5031231219569842,0.4554902925459361,Verde
2020-07-05,5.605295079646717,5.605295079646717,17.668533619509127,22.953991150917,0.2366811327379325,0.4716841789726096,Verde
2020-07-06,0.0,0.0,5.605295079646717,17.668533619509127,0.5679103031583216,0.36127445549914655,Verde
2020-07-08,15.819235324453109,15.819235324453109,15.819235324453109,15.819235324453109,0.35500458602247564,0.4359048526177461,Verde
2020-07-11,21.210133954183934,21.210133954183934,21.210133954183934,21.210133954183934,0.539859144937718,0.3865320073062432,Verde
2020-07-13,28.394208389373286,28.394208389373286,35.18369473378473,56.39382868796867,0.5656550463433822,0.4875913447061717,Verde
2020-07-14,16.668229304717734,16.668229304717734,45.06243769409102,51.85192403850247,0.5679103031583216,0.48683959243452524,Verde
2020-07-16,3.4919833185727644,3.4919833185727644,10.281469662984216,26.94969896770195,0.22720522925942793,0.5578081648131407,Verde
2020-07-19,18.580467949336352,18.580467949336352,23.108267628628283,23.423277996994962,0.3582449445779296,0.4535901929203772,Verde
2020-07-21,15.215061353600547,15.215061353600547,35.435436821146496,54.01590477048285,0.48725840723377534,0.384453492331893,Verde
2020-07-22,6.027557167352414,6.027557167352414,21.24261852095296,41.46299398849891,0.5661156487533415,0.357569527023711,Verde
2020-07-24,2.9535978651412615,2.9535978651412615,2.9535978651412615,8.981155032493676,0.41172748285063204,0.47053966685501547,Verde
2020-07-27,0.0,0.0,17.604080189626032,17.604080189626032,0.2946744253751875,0.488367179612583,Verde
2020-07-29,24.129807539709798,24.129807539709798,24.129807539709798,24.129807539709798,0.347327883986906,0.4241725189930537,Verde
2020-07-30,6.309940461714046,6.309940461714046,30.439748001423844,30.439748001423844,0.5553322968811825,0.3512432640709085,Verde
2020-08-01,0.0,0.0,0.0,6.309940461714046,0.29040451519105626,0.3991115354144253,Verde
2020-08-04,2.2576276951128866,2.2576276951128866,7.609542487120893,7.609542487120893,0.35059593635043873,0.39768823201971487,Verde
2020-08-06,10.862487894596448,10.862487894596448,16.066698994884508,18.324326689997392,0.4529034496638281,0.3987775828075592,Verde
2020-08-07,0.0,0.0,10.862487894596448,16.066698994884504,0.5679103031583216,0.3646346337351077,Verde
2020-08-09,12.367372710381627,12.367372710381627,17.774489590985493,17.774489590985493,0.3139493763446808,0.4571365630575295,Verde
2020-08-12,10.864879230912283,10.864879230912283,15.866725080560034,15.886704481877736,0.5164298620717279,0.44492104305561014,Verde
2020-08-14,7.786352567355652,7.786352567355652,15.158536940076267,26.023416170988547,0.44012507890490277,0.4660965138582434,Verde
2020-08-15,16.265683790403664,16.265683790403664,24.052036357759317,31.424220730479927,0.5679103031583216,0.42350143910710386,Verde
2020-08-17,4.665561982534528,4.665561982534528,34.07545881929911,50.34114260970277,0.2601842575907286,0.5081550813783174,Verde
2020-08-20,0.0,0.0,3.142544756968207,6.386401357756446,0.34864415956297135,0.4227398798846509,Verde
2020-08-22,0.007061354644463191,0.007061354644463191,2.2311403411936785,2.231140341193675,0.23160664695367383,0.39224624010400716,Verde
2020-08-23,0.0,0.0,0.007061354644463191,2.231140341193675,0.5553408826904735,0.2801450213691246,Verde
2020-08-25,8.275553987052637,8.275553987052637,8.275553987052637,8.275553987052634,0.24600416327687513,0.3785305630690396,Verde
2020-08-28,22.58609723597638,22.58609723597638,22.58609723597638,36.701464742447506,0.43031852852784847,0.34431723097367417,Verde
2020-08-30,17.607522172594518,17.607522172594518,17.607522172594518,40.193619408570896,0.32480157749063665,0.4105545248317324,Verde
2020-08-31,0.0,0.0,17.607522172594518,17.607522172594518,0.5679103031583216,0.33370808976512006,Verde
2020-09-02,0.0,0.0,0.0,0.0,0.40055614735545775,0.44101013639226894,Verde
2020-09-05,0.0,0.0,0.0,0.0,0.5679103031583216,0.43108934266813864,Verde
2020-09-07,7.4303776768670575,7.4303776768670575,7.4303776768670575,7.4303776768670575,0.3738830674482488,0.512125584557367,Verde
2020-09-08,10.88899486733621,10.88899486733621,18.31937254420327,18.31937254420327,0.5684171525770397,0.44744983932067606,Verde
2020-09-10,0.0,0.0,0.0,10.88899486733621,0.4489264611540169,0.50340350772787,Verde
2020-09-13,4.52107082689713,4.52107082689713,4.5210708268971285,4.5210708268971285,0.5679103031583216,0.4637422270597685,Verde
2020-09-15,0.0,0.0,4.166632874034351,8.68770370093148,0.5571467508187239,0.5284179722964594,Verde
2020-09-16,9.513565815928036,9.513565815928036,9.513565815928034,13.680198689962387,0.5682567625210203,0.5246611717103541,Verde
2020-09-18,8.525802096442494,8.525802096442494,15.490847362378469,25.004413178306507,0.3742608505932764,0.5644379388326886,Verde
2020-09-21,9.425645583527574,9.425645583527574,28.65816378369864,43.23298822664747,0.5040830388507236,0.49988812131100674,Verde
2020-09-23,2.38727877227445,2.38727877227445,8.518653203357715,17.94429878688529,0.2328019865799224,0.48220021732167345,Verde
2020-09-24,10.651574487271516,10.651574487271516,13.038853259545963,19.170227690629233,0.5529609791163741,0.3703819586746408,Verde
2020-09-26,0.0,0.0,19.169656299873992,29.821230787145506,0.38185028286500905,0.42994866818233995,Verde
2020-09-29,0.0,0.0,0.0,4.365354689795642,0.5508821438783886,0.38920441618710183,Verde
2020-10-01,15.811961583367601,15.811961583367601,20.177316273163246,20.177316273163242,0.5001860857009888,0.4952311352865906,Verde
2020-10-02,17.37710279658221,17.37710279658221,33.18906437994981,37.55441906974545,0.5493798954733486,0.4776395041481288,Verde
2020-10-04,0.0,0.0,0.0,17.377102796582204,0.4145303938066822,0.5334827083509087,Verde
2020-10-07,4.727487489492184,4.727487489492184,10.845040841887162,10.845040841887158,0.5662575744349381,0.4880321249936732,Verde
2020-10-09,0.0,0.0,4.26058790588216,8.988075395374342,0.34448157898528836,0.5100559545716563,Verde
2020-10-10,2.4719397133471923,2.4719397133471923,2.4719397133471888,6.732527619229348,0.5648068759975762,0.4417565157423029,Verde
2020-10-12,10.718763614859423,10.718763614859423,10.71876361485942,13.190703328206608,0.4494211716556,0.4918486764726009,Verde
2020-10-15,4.903945989925844,4.903945989925844,14.952834269579721,19.044261037236282,0.5077833611218409,0.4529032088794882,Verde
2020-10-17,6.117605039835587,6.117605039835587,6.117605039835583,11.021551029761422,0.26929845031479305,0.507337136258339,Verde
2020-10-18,7.271803312391068,7.271803312391068,13.389408352226651,13.389408352226647,0.5679103031583216,0.4088343276974113,Verde
2020-10-20,7.271803312391068,7.271803312391068,20.94361732276402,28.215420635155088,0.4900466540250285,0.44833070486498516,Verde
2020-10-23,0.0,0.0,0.0,4.719195008786025,0.49113377346389586,0.4424184691660477,Verde
2020-10-25,5.634328848464003,5.634328848464003,5.6343288484639995,5.634328848463996,0.34089929661874113,0.5163635768824153,Verde
2020-10-26,1.912512713990858,1.912512713990858,7.5468415624548575,7.546841562454854,0.56203477735492,0.4406932413692218,Verde
2020-10-28,3.0808668545140034,3.0808668545140034,5.438840979098865,7.351353693089719,0.3366675662069485,0.4646892824791857,Verde
2020-10-31,6.767794450124105,6.767794450124105,7.769175683954078,8.164338512366786,0.5003764029035622,0.41320054672686984,Verde
2020-11-02,50.690095558394155,50.690095558394155,50.69009555839415,57.457890008518255,0.31570690870285034,0.46635958215514356,Verde
2020-11-03,0.0,0.0,50.690095558394155,50.69009555839415,0.5679103031583216,0.3842502926044537,Verde
2020-11-05,0.0,0.0,14.374257677148169,14.374257677148162,0.3514432030162592,0.46133120492157803,Verde
2020-11-08,0.0,0.0,1.8690849789573105,29.26312220127076,0.46193524210274906,0.4116868049591437,Verde
2020-11-10,0.1482133735272992,0.1482133735272992,0.1482133735272992,0.1482133735272921,0.35408617710245066,0.46042958275911,Verde
2020-11-11,0.0,0.0,0.1482133735272992,0.1482133735272921,0.5679103031583216,0.3891548740738196,Verde
2020-11-13,5.267906014165204,5.267906014165204,5.339720617068292,5.339720617068285,0.27885607822701847,0.4613105741211738,Verde
2020-11-16,9.307936727746572,9.307936727746572,19.071184635568862,19.071184635568855,0.5360756322912785,0.4002841861625969,Verde
2020-11-18,29.331548933889355,29.331548933889355,34.52944015054142,43.83737687828799,0.29525611763713006,0.4609473378922062,Verde
2020-11-19,2.4218623477581316,2.4218623477581316,31.753411281647487,36.95130249829955,0.5679103031583216,0.3700626093851423,Verde
2020-11-21,9.330247243245442,9.330247243245442,44.572734185598506,46.99459653335663,0.4467291962997666,0.4664140176955767,Verde
2020-11-24,0.0,0.0,0.0,24.79178674832837,0.46936937884010116,0.4366318723650728,Verde
2020-11-26,28.256293009817345,28.256293009817345,28.25629300981735,28.256293009817337,0.021338515214016494,0.4946696260993965,Verde
2020-11-27,2.170100960890046,2.170100960890046,30.426393970707398,30.426393970707384,0.5679103031583216,0.3124790301179614,Verde
2020-11-29,1.5190749961092038,1.5190749961092038,1.519074996109211,3.6891759569992426,0.2374913898007623,0.35287273240414646,Verde
2020-12-02,10.875470267943816,10.875470267943816,15.262853742763726,24.10338256426174,0.49515278885761893,0.27558006939103347,Verde
2020-12-04,0.0,0.0,0.694516088448326,11.569986356392128,0.42814658085505164,0.4335181606055676,Verde
2020-12-05,0.0,0.0,0.0,0.6945160884483118,0.5679103031583216,0.38693025317114427,Verde
2020-12-07,2.483182714418377,2.483182714418377,2.4831827144183842,2.48318271441837,0.25126479142184915,0.49706989095699744,Verde
2020-12-10,268.14720723248905,268.14720723248905,275.68086002021386,302.2602358238369,0.5357049540884193,0.4157738918117408,Verde
2020-12-12,0.0,0.0,7.821916471255304,275.96912370374434,0.1776195254026987,0.45162668288953006,Verde
2020-12-13,0.0,0.0,0.0,7.821916471255304,0.5679103031583216,0.321529756970989,Verde
2020-12-18,1.614721348218601,1.614721348218601,5.761385862784618,5.761385862784618,0.4780793909368844,0.42707826088314654,Verde
2020-12-20,2.336358701278283,2.336358701278283,4.285919499214348,5.90064084743295,0.5614149570465088,0.4078697398326349,Verde
2020-12-21,0.0,0.0,2.336358701278283,4.285919499214349,0.5665838893117575,0.5358015503805716,Verde
2020-12-23,7.449343779711061,7.449343779711061,8.717604036323047,8.717604036323047,0.30624027849956487,0.5353594124317169,Verde
2020-12-26,0.0,0.0,0.0,0.5692515245179091,0.5399527393880932,0.47807970828594376,Verde
2020-12-29,2.1811587243433808,2.1811587243433808,7.586568175476023,11.3130329128828,0.5679103031583216,0.47092563573313856,Verde
2020-12-31,0.0,0.0,0.0,2.1811587243433816,0.4064505579827845,0.47136777368199323,Verde
2021-01-03,0.0,0.0,0.0,0.0,0.5117035008881283,0.5047712001763998,Verde
2021-01-05,0.0,0.0,0.0,0.0,0.45173774933677985,0.49535478734307814,Verde
2021-01-06,8.476195957349695,8.476195957349695,8.476195957349695,8.476195957349695,0.5679103031583216,0.45663060273589756,Verde
2021-01-08,0.0,0.0,0.0,8.476195957349695,0.36942508910921795,0.51045051779441,Verde
2021-01-11,0.0,0.0,10.582830017688229,10.582830017688229,0.5080259824278711,0.4630243805347732,Verde
2021-01-13,0.0,0.0,165.24199157480697,165.24199157480697,0.4162868402641395,0.48178712489847025,Verde
2021-01-14,0.0,0.0,0.0,165.24199157480697,0.5679103031583216,0.43124597060040953,Verde
2021-01-16,0.0,0.0,55.630164963510026,55.630164963510026,0.4070143494969126,0.4974077086167774,Verde
2021-01-19,0.0,0.0,0.0,0.0,0.5679103031583216,0.46373716430645784,Verde
2021-01-21,0.0,0.0,0.0,0.0,0.5614149570465088,0.5142783186045186,Verde
2021-01-22,0.0,0.0,0.0,0.0,0.5679103031583216,0.5121132032339143,Verde
2021-01-24,0.0,0.0,0.0,0.0,0.45277481783052975,0.5657451877877172,Verde
2021-01-27,49.69468060011347,49.69468060011347,49.69468060011347,49.69468060011347,0.5228960637388558,0.5273666926784534,Verde
2021-01-29,0.0,0.0,0.0,49.69468060011347,0.39534312054883464,0.5145270615759023,Verde
2021-01-30,0.0,0.0,0.0,0.0,0.5679103031583216,0.4570046673727401,Verde
2021-02-01,2.895677619984489,2.895677619984489,2.895677619984489,2.895677619984489,0.27956106680734405,0.495383162482004,Verde
2021-02-04,14.601796384357733,14.601796384357733,49.951688482734966,56.56564448414354,0.5679103031583216,0.4142714968381667,Verde
2021-02-06,0.0,0.0,0.0,14.60179638435774,0.40972931683063507,0.47179389104132907,Verde
2021-02-07,14.43191521328327,14.43191521328327,14.431915213283263,14.431915213283277,0.5679103031583216,0.4190668955987669,Verde
2021-02-09,41.23994643202421,41.23994643202421,41.239946432024205,55.67186164530749,0.4829353081255123,0.5151833077157594,Verde
2021-02-12,0.0,0.0,2.1119388766707394,7.496179051513062,0.5679103031583216,0.4868583093714896,Verde
2021-02-14,20.175681251597428,20.175681251597428,63.18311385913273,63.183113859132746,0.5679103031583216,0.5395853048140519,Verde
2021-02-15,0.0,0.0,20.17568125159742,63.183113859132746,0.5679103031583216,0.5395853048140519,Verde
2021-02-17,1.6298289577471121,1.6298289577471121,6.38721517467742,6.387215174677435,0.2934360382543213,0.5679103031583216,Verde
2021-02-20,61.29245503418281,61.29245503418281,76.53340362343945,79.2279235091051,0.5679103031583216,0.4764188815236548,Verde
2021-02-22,5.523893170954322,5.523893170954322,8.04865227351306,69.34110730769588,0.241409112838493,0.4764188815236548,Verde
2021-02-23,0.0,0.0,5.523893170954315,8.048652273513074,0.5679103031583216,0.36758515141704534,Verde
2021-02-25,56.200455788354645,56.200455788354645,56.20045578835464,56.20045578835465,0.272743861694103,0.45907657305171207,Verde
2021-02-28,0.6588405867671725,0.6588405867671725,22.368004533844122,22.368004533844136,0.5679103031583216,0.3606877592303059,Verde
2021-03-02,0.0,0.0,0.0,0.6588405867671796,0.07210401503546919,0.46952148933691534,Verde
2021-03-03,0.0,0.0,0.0,0.0,0.5679103031583216,0.30425272662929786,Verde
2021-03-05,0.0,0.0,0.0,0.0,0.35069284382565263,0.40264154045070405,Verde
2021-03-08,0.0,0.0,0.0,0.0,0.5651109627951151,0.3302357206731477,Verde
2021-03-10,0.0,0.0,0.0,0.0,0.46296635008920195,0.49457136992636314,Verde
2021-03-11,0.0,0.0,0.0,0.0,0.5659274471567033,0.45959005223665655,Verde
2021-03-13,0.0,0.0,0.0,0.0,0.35080362702238144,0.5313349200136734,Verde
2021-03-16,0.0,0.0,0.0,0.0,0.5473125571834629,0.4598991414227622,Verde
2021-03-18,0.0,0.0,0.0,0.0,0.577729344367981,0.4880145437875159,Verde
2021-03-19,216.14464394129553,216.14464394129553,216.14464394129553,216.14464394129553,0.5679103031583216,0.4919485095246084,Verde
2021-03-21,0.0,0.0,94.12304619531398,310.26769013660953,0.5023530239754536,0.5643174015699218,Verde
2021-03-24,0.0,0.0,0.0,42.345466899953124,0.5377697732256747,0.5493308905005853,Verde
2021-03-27,0.0,0.0,0.0,0.0,0.5679103031583216,0.5360110334531499,Verde
2021-03-29,0.0,0.0,0.0,0.0,0.35788167728466935,0.5360110334531499,Verde
2021-04-01,0.0,0.0,90.02201296911214,90.02201296911214,0.5679103031583216,0.4878539178895552,Verde
2021-04-03,0.0,0.0,0.0,0.0,0.577729344367981,0.4979007612004375,Verde
2021-04-04,0.0,0.0,0.0,0.0,0.5679103031583216,0.5011737749369907,Verde
2021-04-06,0.0,0.0,0.0,0.0,0.3870346720019976,0.5711833168948747,Verde
2021-04-09,25.28609940625619,25.28609940625619,65.48785052661296,87.45130805774113,0.41505586835502195,0.5108914398427666,Verde
2021-04-12,10.288509760772888,10.288509760772888,43.635243476809144,56.55652528081506,0.5597654180280094,0.4566669478384471,Verde
2021-04-14,62.884779758567184,62.884779758567184,142.3696356901021,152.65814545087497,0.45608387596305755,0.453951986128343,Verde
2021-04-17,53.38033711920411,53.38033711920411,94.11576569598651,345.6548847302553,0.5340841275522078,0.4769683874486963,Verde
2021-04-19,14.113215510700872,14.113215510700872,34.88097018740262,88.26130730660677,0.5222354703739788,0.5166444738477582,Verde
2021-04-20,0.13550764703384752,0.13550764703384752,14.248723157734691,35.01647783443649,0.5679103031583216,0.5041344912964147,Verde
2021-04-22,0.0,0.0,38.72838352200114,38.863891169035014,0.36676546451689185,0.5414099670281693,Verde
2021-04-25,0.0,0.0,0.0,0.0,0.5659274471567033,0.4856370793497307,Verde
2021-04-27,0.0,0.0,0.0,0.0,0.5659274471567033,0.5002010716106389,Verde
2021-04-28,0.0,0.0,0.0,0.0,0.5679103031583216,0.4995401196100995,Verde
2021-04-30,0.0,0.0,0.0,0.0,0.5176362622229532,0.5665883991572427,Verde
2021-05-03,0.23915542787907984,0.23915542787907984,8.462409318662129,8.46240931866215,0.5493785213122423,0.5504913375126593,Verde
2021-05-05,3.2639909306857087,3.2639909306857087,8.451214814328347,8.690370242207448,0.4172237794449989,0.5449750288978391,Verde
2021-05-06,0.127189953308886,0.127189953308886,3.3911808839945663,8.578404767637254,0.5679103031583216,0.4947461876600648,Verde
2021-05-08,0.0,0.0,0.0,0.1271899533088789,0.5654672886105789,0.5115042013051876,Verde
2021-05-11,18.899812039816776,18.899812039816776,69.2962016717857,69.29620167178571,0.5598117207316146,0.5168671237379665,Verde
2021-05-13,1.4391216658570274,1.4391216658570274,27.8900396927543,46.7898517325711,0.4837210854922217,0.5643964375001717,Verde
2021-05-14,4.745309696376374,4.745309696376374,6.184431362233373,32.635349389130695,0.5679103031583216,0.5363333649448051,Verde
2021-05-16,2.4473933043483984,2.4473933043483984,31.25270265366209,35.99801235003848,0.4985464640903747,0.537147703127386,Verde
2021-05-19,0.0,0.0,0.0,0.08232237189016585,0.5679103031583216,0.5167259509136394,Verde
